;ev_load_shifting_z1;ev_load_shifting_z2;ev_load_shifting_z3;ev_load_shifting_z4;ev_load_shifting_z5;ev_load_shifting_z6
1146;4844.09237;4156.63714;1914.050075;3400.090066;4698.924936;3104.35092
1147;5129.03898;4651.224344;2020.60544;3588.547714;5120.393394;3010.27968
1148;4911.579725;4788.02506;1992.979975;3572.84291;4905.175458;3057.3153
1149;4904.08113;4830.117588;2008.765955;3486.466488;4878.273216;2832.58956
1150;4529.15138;4640.701212;1673.31388;2991.765162;4358.163204;2106.15054
1151;3674.31155;3935.651368;1377.326755;2434.24462;3694.574568;1526.04456
1152;2819.47172;3093.800808;1116.858085;1970.952902;2869.57248;1614.88962
1153;2662.001225;2672.875528;1030.035195;1711.823636;2752.996098;1118.40252
1154;1919.64032;2167.765192;726.15508;1115.041084;1972.83108;684.62958
1155;1289.75834;1346.960896;540.669815;777.387798;1336.144686;757.7961
1156;1364.74429;1062.836332;564.348785;800.945004;1380.981756;695.08194
1157;1297.256935;1052.3132;548.562805;832.354612;1273.372788;726.43902
1158;1417.234455;1062.836332;793.245495;1248.531918;1407.883998;1364.03298
1159;2759.48296;1767.886176;1183.9485;2120.14854;2457.071436;2127.05526
1160;4101.731465;2988.569488;1685.153365;3093.846388;3649.737498;2931.88698
1161;5383.99121;4314.48412;2202.14421;3973.315412;4707.89235;3715.81398
1162;6441.293105;5524.6443;2537.596285;4444.459532;5631.535992;3663.55218
1163;6193.83947;5945.56958;2624.419175;4538.688356;5577.731508;3809.88522
1164;6381.304345;6134.985956;2667.83062;4617.212376;5703.275304;3950.99208
1165;6501.281865;6229.694144;2683.6166;4601.507572;5819.851686;3862.14702
1166;6171.343685;6156.03222;2573.11474;4381.640316;5586.698922;3538.12386
1167;5676.436415;5808.768864;2411.308445;4130.363452;5201.10012;3459.73116
1168;5451.478565;5503.598036;2336.32504;3981.167814;5021.75184;3365.65992
1169;5331.501045;5314.18166;2182.411735;3619.957322;4887.24063;3020.73204
1170;5009.06146;4735.4094;2202.14421;3784.857764;4474.739586;3741.94488
1171;6028.87038;5272.089132;2513.917315;4287.411492;5595.666336;3747.17106
1172;6036.368975;5756.153204;2529.703295;4318.8211;5622.568578;3888.27792
1173;6058.86476;5861.384524;2498.131335;4153.920658;5586.698922;3417.92172
1174;5279.01088;5503.598036;2028.49843;3510.023694;4806.533904;2560.8282
1175;4011.748325;4503.900496;1618.06295;2834.717122;3882.890262;2231.57886
1176;3509.34246;3756.758124;1349.70129;2363.573002;3398.649906;1641.02052
1177;3179.40428;4114.544612;1989.03348;2614.849866;3255.171282;2242.03122
1178;2557.020895;3335.832844;1724.618315;2073.034128;2466.03885;1980.72222
1179;2264.57569;2693.921792;1594.38398;1782.495254;2125.277118;1850.06772
1180;2137.099575;2336.135304;1527.293565;1609.74241;1954.896252;1750.7703
1181;2069.61222;2104.6264;1491.77511;1625.447214;1865.222112;1834.38918
1182;2212.085525;2125.672664;1669.367385;2182.967756;2062.50522;2247.2574
1183;2901.956265;3009.615752;1985.086985;2983.91276;2869.57248;2916.20844
1184;3974.25535;4177.683404;2411.308445;3879.086588;3936.694746;3261.13632
1185;4544.14857;5272.089132;2750.707015;4711.4412;4474.739586;3971.8968
1186;5526.464515;6524.34184;3145.356515;5528.091008;5488.057368;4180.944
1187;5668.93782;7492.469984;3275.59085;5857.891892;5783.98203;4316.82468
1188;5736.425175;7902.872132;3378.19972;6164.13557;6026.102208;4578.13368
1189;5923.89005;8386.936204;3488.70158;6344.740816;6384.798768;4374.31266
1190;5593.95187;8481.644392;3468.969105;6250.511992;6214.417902;4353.40794
1191;5473.97435;8365.88994;3547.899005;6415.412434;6304.092042;4672.20492
1192;5848.9041;8723.676428;3757.06324;6541.050866;6860.07171;4687.88346
1193;5968.88162;8955.185332;3567.63148;5763.663068;7075.289646;4369.08648
1194;5548.9603;7513.516248;3457.12962;5300.37135;6061.971864;4384.76502
1195;5713.92939;7113.637232;3433.45065;5229.699732;6250.287558;4457.93154
1196;5758.92096;6997.88278;3441.34364;5096.208898;6223.385316;4525.87188
1197;5691.433605;6871.605196;3338.73477;4821.374828;6124.743762;4275.01524
1198;5256.515095;6387.541124;3082.212595;4491.573944;5667.405648;4160.03928
1199;4919.07832;6040.277768;2774.385985;3934.053402;5263.872018;3245.45778
1200;3704.30593;4998.4877;2210.0372;2936.798348;3873.922848;2367.45954
1201;2789.47734;3693.619332;1771.976255;2261.491776;2887.507308;2006.85312
1202;2384.55321;2904.384432;1578.598;1884.57648;2403.266952;1771.67502
1203;2144.59817;2441.366624;1464.149645;1664.709224;2125.277118;1688.05614
1204;2107.105195;2167.765192;1444.41717;1601.890008;2044.570392;1724.6394
1205;2227.082715;2136.195796;1487.828615;1790.347656;2134.244532;1787.35356
1206;2489.53354;2294.042776;1779.869245;2606.997464;2466.03885;2837.81574
1207;4041.742705;3809.373784;2304.75308;3635.662126;4133.977854;3156.61272
1208;4566.644355;4966.918304;2506.024325;4036.134628;4752.72942;3219.32688
1209;4671.624685;5461.505508;2608.633195;4334.525904;5039.686668;3282.04104
1210;4746.610635;5861.384524;2742.814025;4672.17919;5290.77426;3376.11228
1211;4814.09799;6334.925464;2857.26238;4947.01326;5595.666336;3496.31442
1212;4934.07551;6682.18882;2963.817745;5135.470908;5909.525826;3470.18352
1213;4829.09518;6882.128328;2999.3362;5237.552134;5999.199966;3569.48094
1214;4889.08394;7050.49844;3086.15909;5433.862184;6268.222386;3579.9333
1215;4934.07551;7303.053608;3212.44693;5708.696254;6546.21222;3888.27792
1216;5361.495425;7766.071416;3413.718175;5967.82552;7218.76827;3961.44444
1217;5601.450465;8186.996696;3224.286415;5480.976596;7604.367072;3830.78994
1218;5361.495425;7134.683496;3208.500435;5221.84733;6402.733596;3778.52814
1219;5234.01931;6934.743988;3101.94507;4947.01326;6142.67859;3668.77836
1220;5016.560055;6555.911236;3011.175685;4680.031592;5703.275304;3721.04016
1221;4949.0727;6271.786672;2920.4063;4428.754728;5631.535992;3747.17106
1222;4739.11204;5966.615844;2734.921035;4177.477864;5434.252884;3459.73116
1223;4236.706175;5545.690564;2454.71989;3635.662126;4797.56649;3052.08912
1224;3606.824195;4756.455664;2142.946785;2952.503152;3954.629574;2430.1737
1225;2864.46329;3756.758124;1803.548215;2285.048982;3013.051104;2053.88874
1226;2444.54197;2957.000092;1606.223465;1908.133686;2537.778162;1818.71064
1227;2204.58693;2472.93602;1491.77511;1672.561626;2223.918672;1724.6394
1228;2152.096765;2199.334588;1475.98913;1617.594812;2107.34229;1766.44884
1229;2279.57288;2157.24206;1523.34707;1798.200058;2188.049016;1829.163
1230;2534.52511;2304.565908;1799.60172;2614.849866;2519.843334;2863.94664
1231;4071.737085;3809.373784;2304.75308;3682.776538;4268.489064;3161.8389
1232;4589.14014;5019.533964;2502.07783;4091.101442;4914.142872;3208.87452
1233;4664.12609;5482.551772;2588.90072;4350.230708;5201.10012;3302.94576
1234;4731.613445;5798.245732;2683.6166;4648.621984;5479.089954;3423.1479
1235;4806.599395;6292.832936;2774.385985;4931.308456;5801.916858;3564.25476
1236;4896.582535;6629.57316;2861.208875;5143.32331;6070.939278;3538.12386
1237;4806.599395;6861.082064;2896.72733;5245.404536;6151.646004;3616.51656
1238;4851.590965;7018.929044;2967.76424;5418.15738;6393.766182;3616.51656
1239;4919.07832;7250.437948;3097.998575;5669.434244;6671.756016;3945.7659
1240;5368.99402;7702.932624;3315.0558;5881.449098;7326.377238;4238.43198
1241;5631.444845;8060.719112;3133.51703;5323.928556;7729.910868;4113.00366
1242;5398.9884;7008.405912;3137.463525;5088.356496;6474.472908;4039.83714
1243;5249.0165;6797.943272;3054.58713;4844.932034;6214.417902;3883.05174
1244;5016.560055;6471.72618;2967.76424;4617.212376;5757.079788;3919.635
1245;4949.0727;6229.694144;2884.887845;4397.34512;5676.373062;3867.3732
1246;4761.607825;5924.523316;2711.242065;4146.068256;5452.187712;3538.12386
1247;4274.19915;5514.121168;2434.987415;3612.10492;4851.370974;3088.67238
1248;3614.32279;4745.932532;2103.481835;2952.503152;3981.531816;2377.9119
1249;2811.973125;3777.804388;1748.297285;2261.491776;2986.148862;1985.9484
1250;2392.051805;2935.953828;1558.865525;1900.281284;2475.006264;1797.80592
1251;2197.088335;2493.982284;1468.09614;1696.118832;2214.951258;1682.82996
1252;2122.102385;2230.903984;1436.52418;1625.447214;2116.309704;1724.6394
1253;2264.57569;2167.765192;1499.6681;1829.609666;2214.951258;1839.61536
1254;2564.51949;2367.7047;1787.762235;2740.488298;2600.55006;2858.72046
1255;4094.23287;3956.697632;2277.127615;3722.038548;4313.326134;3078.22002
1256;4469.16262;5051.10336;2434.987415;4059.691834;4815.501318;3099.12474
1257;4439.16824;5429.936112;2490.238345;4263.854286;5012.784426;3114.80328
1258;4431.669645;5682.49128;2577.061235;4601.507572;5236.969776;3391.79082
1259;4664.12609;6240.217276;2699.40258;4876.341642;5730.177546;3470.18352
1260;4716.616255;6576.9575;2762.5465;5025.53728;5963.33031;3459.73116
1261;4671.624685;6734.80448;2809.90444;5182.58532;6044.037036;3511.99296
1262;4746.610635;6997.88278;2920.4063;5441.714586;6295.124628;3517.21914
1263;4836.593775;7324.099872;3038.80115;5732.25346;6600.016704;3731.49252
1264;5144.03617;7766.071416;3216.393425;5959.973118;7147.028958;3930.08736
1265;5473.97435;8208.04296;3086.15909;5496.6814;7640.236728;3815.1114
1266;5309.00526;7229.391684;3113.784555;5276.814144;6420.668424;3700.13544
1267;5129.03898;7050.49844;2999.3362;4954.865662;6133.711176;3417.92172
1268;4724.11485;6555.911236;2857.26238;4672.17919;5497.024782;3606.0642
1269;4806.599395;6324.402332;2809.90444;4499.426346;5577.731508;3527.6715
1270;4574.14295;6029.754636;2616.526185;4083.24904;5299.741674;3187.9698
1271;4041.742705;5398.366716;2332.378545;3517.876096;4618.21821;2827.36338
1272;3471.849485;4630.17808;2044.28441;2921.093544;3873.922848;2299.5192
1273;2789.47734;3767.281256;1740.404295;2324.310992;3022.018518;1933.6866
1274;2377.054615;3009.615752;1554.91903;1955.248098;2510.87592;1750.7703
1275;2182.091145;2567.644208;1456.256655;1758.938048;2241.8535;1635.79434
1276;2099.6066;2294.042776;1424.684695;1672.561626;2116.309704;1677.60378
1277;2234.58131;2230.903984;1483.88212;1861.019274;2214.951258;1797.80592
1278;2549.5223;2399.274096;1779.869245;2748.3407;2573.647818;2832.58956
1279;4041.742705;3977.743896;2249.50215;3745.595754;4313.326134;3041.63676
1280;4431.669645;5103.71902;2403.415455;4059.691834;4824.468732;3036.41058
1281;4394.17667;5472.02864;2466.559375;4295.263894;5021.75184;3031.1844
1282;4386.678075;5766.676336;2569.168245;4703.588798;5254.904604;3255.91014
1283;4626.633115;6377.017992;2703.349075;5064.79929;5775.014616;3323.85048
1284;4686.621875;6829.512668;2758.600005;5261.10934;6008.16738;3245.45778
1285;4604.13733;7071.544704;2802.01145;5465.271792;6106.808934;3344.7552
1286;4671.624685;7387.238664;2912.51331;5747.958264;6375.831354;3449.2788
1287;4746.610635;7755.548284;3019.068675;6054.201942;6671.756016;3705.36162
1288;5046.554435;8218.566092;3188.76796;6305.478806;7209.800856;3924.86118
1289;5361.495425;8702.630164;3086.15909;5795.072676;7694.041212;3825.56376
1290;5249.0165;7629.2707;3097.998575;5567.353018;6456.53808;3710.5878
1291;5039.05584;7439.854324;2971.710735;5237.552134;6151.646004;3412.69554
1292;4634.13171;6892.65146;2829.636915;4899.898848;5505.992196;3579.9333
1293;4731.613445;6598.003764;2770.43949;4695.736396;5595.666336;3517.21914
1294;4499.157;6271.786672;2581.00773;4248.149482;5299.741674;3187.9698
1295;4019.24692;5608.829356;2312.64607;3674.924136;4636.153038;2806.45866
1296;3449.3537;4819.594456;2012.71245;3054.584378;3882.890262;2252.48358
1297;2796.975935;3925.128236;1704.88584;2426.392218;2995.116276;1912.78188
1298;2377.054615;3135.893336;1519.400575;2033.772118;2483.973678;1745.54412
1299;2174.59255;2662.352396;1428.63119;1821.757264;2223.918672;1625.34198
1300;2099.6066;2388.750964;1401.005725;1743.233244;2107.34229;1661.92524
1301;2242.079905;2315.08904;1464.149645;1908.133686;2205.983844;1797.80592
1302;2542.023705;2472.93602;1744.35079;2787.60271;2582.615232;2775.10158
1303;4056.739895;4030.359556;2213.983695;3777.005362;4268.489064;2963.24406
1304;4484.15981;5135.288416;2348.164525;4122.51105;4743.762006;2937.11316
1305;4499.157;5566.736828;2395.522465;4365.935512;4896.208044;2968.47024
1306;4514.15419;5871.907656;2486.29185;4766.408014;5075.556324;3198.42216
1307;4724.11485;6503.295576;2604.6867;5135.470908;5550.829266;3261.13632
1308;4799.1008;6913.697724;2659.93763;5347.485762;5757.079788;3245.45778
1309;4776.605015;7187.299156;2695.456085;5559.500616;5819.851686;3344.7552
1310;4904.08113;7502.993116;2786.22547;5865.744294;6026.102208;3438.82644
1311;5024.05865;7913.395264;2892.780835;6156.283168;6286.157214;3710.5878
1312;5376.492615;8365.88994;3070.37311;6399.70763;6770.39757;3940.53972
1313;5676.436415;8807.861484;2971.710735;5873.596696;7209.800856;3862.14702
1314;5376.492615;7702.932624;2979.603725;5630.172234;6133.711176;3731.49252
1315;5181.529145;7492.469984;2849.36939;5300.37135;5801.916858;3376.11228
1316;4769.10642;6976.836516;2711.242065;4970.570466;5201.10012;3485.86206
1317;4829.09518;6692.711952;2675.72361;4758.555612;5326.643916;3376.11228
1318;4611.635925;6355.971728;2506.024325;4326.673502;5066.58891;3041.63676
1319;4101.731465;5714.060676;2253.448645;3753.448156;4465.772172;2696.70888
1320;3561.832625;4924.825776;2032.444925;3180.22281;3811.15095;2440.62606
1321;3134.41271;4167.160272;1878.53162;2654.111876;3183.43197;1959.8175
1322;2534.52511;3398.971636;1645.688415;2151.558148;2448.104022;1839.61536
1323;2347.060235;2820.199376;1562.81202;1939.543294;2223.918672;1776.9012
1324;2257.077095;2567.644208;1531.24006;1821.757264;2107.34229;1703.73468
1325;2189.58974;2399.274096;1491.77511;1813.904862;1999.733322;1740.31794
1326;2294.57007;2325.612172;1673.31388;2465.654228;2179.081602;2456.3046
1327;3389.36494;3525.24922;2032.444925;3274.451634;3452.45439;2586.9591
1328;3846.779235;4419.71544;2229.769675;3863.381784;3820.118364;2863.94664
1329;4431.669645;5240.519736;2537.596285;4695.736396;4447.837344;3511.99296
1330;5563.95749;6513.818708;2967.76424;5692.99145;5649.47082;3862.14702
1331;6028.87038;7787.11768;3161.142495;6179.840374;6223.385316;3893.5041
1332;6148.8479;8313.27428;3275.59085;6486.084052;6438.603252;4055.51568
1333;6426.295915;8797.338352;3382.146215;6721.656112;6779.364984;3867.3732
1334;6283.82261;9007.800992;3346.62776;6729.508514;6600.016704;3778.52814
1335;6253.82823;9007.800992;3393.9857;6870.85175;6591.04929;3846.46848
1336;6433.79451;9239.309896;3520.27354;7020.047388;6788.332398;4123.45602
1337;6703.74393;9649.712044;3413.718175;6423.264836;7155.996372;4018.93242
1338;5856.402695;8386.936204;3386.09271;6124.87356;5873.65617;4133.90838
1339;6073.86195;8176.473564;3370.30673;5991.382726;6053.00445;4227.97962
1340;6193.83947;8008.103452;3366.360235;5787.220274;6115.776348;4149.58692
1341;5991.377405;7766.071416;3220.33992;5386.747772;5999.199966;3998.0277
1342;5616.447655;7166.252892;2983.55022;4876.341642;5649.47082;3621.74274
1343;5009.06146;6450.679916;2671.777115;4240.29708;5003.817012;3146.16036
1344;4176.717415;5545.690564;2265.28813;3431.499674;4116.043026;2492.88786
1345;2309.56726;2588.690472;1061.607155;1429.137164;2277.723156;1196.79522
1346;1844.65437;1831.024968;864.282405;1060.07427;1793.4828;930.26004
1347;1469.72462;1336.437764;737.994565;832.354612;1425.818826;867.54588
1348;1379.74148;1094.405728;706.422605;761.682994;1318.209858;825.73644
1349;1334.74991;999.69754;694.58312;769.535396;1228.535718;836.1888
1350;1409.73586;999.69754;840.603435;1115.041084;1273.372788;1301.31882
1351;2399.5504;1546.900404;1247.09242;2041.62452;2044.570392;2346.55482
1352;4034.24411;2988.569488;1811.441205;3140.9608;3497.29146;2858.72046
1353;4926.576915;4303.960988;2127.160805;3745.595754;4205.717166;3334.30284
1354;5571.456085;5124.765284;2375.78999;4161.77306;4815.501318;3726.26634
1355;5931.388645;5703.537544;2600.740205;4507.278748;5228.002362;3632.1951
1356;5811.411125;6029.754636;2541.54278;4420.902326;5219.034948;3825.56376
1357;5991.377405;5998.18524;2569.168245;4389.492718;5407.350642;3632.1951
1358;5608.94906;5840.33826;2427.094425;4153.920658;5093.491152;3543.35004
1359;5368.99402;5524.6443;2344.21803;4012.577422;4914.142872;3475.4097
1360;5241.517905;5345.751056;2292.913595;3934.053402;4797.56649;3480.63588
1361;5271.512285;5261.566;2217.93019;3784.857764;4806.533904;3428.37408
1362;5346.498235;5019.533964;2316.592565;3996.872618;4716.859764;3569.48094
1363;5773.91815;5377.320452;2521.810305;4326.673502;5138.328222;4113.00366
1364;6478.78608;5987.662108;2711.242065;4530.835954;6008.16738;3998.0277
1365;6163.84509;6061.324032;2573.11474;4232.444678;5819.851686;3773.30196
1366;5706.430795;5682.49128;2292.913595;3722.038548;5371.480986;2984.14878
1367;4266.700555;4830.117588;1835.120175;2873.979132;4160.880096;2221.1265
1368;3186.902875;3662.049936;1377.326755;2065.181726;3039.953346;1510.36602
1369;2309.56726;2599.213604;994.51674;1421.284762;2134.244532;1092.27162
1370;1792.164205;1799.455572;781.40601;1028.664662;1632.069348;841.41498
1371;1484.72181;1294.345236;678.79714;855.911818;1318.209858;841.41498
1372;1529.71338;1125.975124;718.26209;942.28824;1309.242444;982.52184
1373;1799.6628;1273.298972;860.33591;1287.793928;1479.62331;1264.73556
1374;2429.54478;1715.270516;1326.02232;2135.853344;1972.83108;2451.07842
1375;4739.11204;3135.893336;2020.60544;3439.352076;3793.216122;3370.8861
1376;6171.343685;4872.210116;2316.592565;3886.93899;5299.741674;3135.708
1377;5676.436415;5187.904076;2095.588845;3455.05688;4941.045114;2586.9591
1378;4649.1289;4482.854232;1807.49471;3031.027172;4151.912682;2555.60202
1379;4446.666835;4061.928952;1843.013165;3156.665604;4133.977854;2707.16124
1380;4716.616255;4282.914724;1902.21059;3227.337222;4429.902516;2681.03034
1381;4596.638735;4314.48412;1858.799145;3172.370408;4340.228376;2649.67326
1382;4514.15419;4240.822196;1811.441205;3078.141584;4322.293548;2555.60202
1383;4371.680885;4072.452084;1775.92275;3078.141584;4223.651994;2754.19686
1384;4716.616255;4167.160272;1910.10358;3329.418448;4537.511484;3057.3153
1385;5211.523525;4545.993024;1977.193995;3376.53286;4914.142872;2994.60114
